category,meanRAX,sdRAX,minRAX,maxRAX,lenRAX,stepRAX,rmsRAX,entropy1RAX,entrpy2RAX,fftRAX,meanRAY,sdRAY,minRAY,maxRAY,lenRAY,stepRAY,rmsRAY,entropy1RAY,entrpy2RAY,fftRAY,meanRAZ,sdRAZ,minRAZ,maxRAZ,lenRAZ,stepRAZ,rmsRAZ,entropy1RAZ,entrpy2RAZ,fftRAZ,meanGX,sdGX,minGX,maxGX,lenGX,stepGX,rmsGX,entropy1GX,entrpy2GX,fftGX,meanGY,sdGY,minGY,maxGY,lenGY,stepGY,rmsGY,entropy1GY,entrpy2GY,fftGY,meanGZ,sdGZ,minGZ,maxGZ,lenGZ,stepGZ,rmsGZ,entropy1GZ,entrpy2GZ,fftGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.23699,0.84921,-2.5251,1.7801,108,2160,0.87786,5.4402,83.23,0.48294,0.055474,0.54829,-1.5287,0.9511,108,2160,0.54856,6.1505,32.499,0.40776,9.8169,1.1251,8.074,11.898,108,2160,9.8806,6.7456,10544,0.79583,0.032233,0.060597,-0.13263,0.13155,108,2160,0.068388,5.4395,0.50511,0.025226,-0.0060453,0.070224,-0.1207,0.13313,108,2160,0.070159,4.3181,0.5316,0.036167,-0.0040204,0.021171,-0.029297,0.03389,108,2160,0.021453,4.7501,0.049704,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.27873,0.21833,-0.45706,0.40948,31,620,0.35188,4.634,3.8385,0.11689,0.95694,0.14988,0.82216,1.2413,31,620,0.96824,4.9377,29.062,0.123,9.5134,0.43833,8.8946,10.295,31,620,9.5232,4.9527,2811.4,0.26083,0.058928,0.014427,0.042587,0.086777,31,620,0.060613,4.9132,0.11389,0.0051082,0.026794,0.017918,-0.045685,0.051926,31,620,0.032072,4.7486,0.031888,0.010635,0.0067089,0.0048589,-0.0047913,0.0121,31,620,0.0082375,4.4064,0.0021036,0.0036593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.25614,0.41329,-0.71936,1.0412,131,2620,0.48489,5.8574,30.8,0.35312,0.37491,0.51378,-0.71361,1.301,131,2620,0.63444,5.8579,52.729,0.449,9.7371,0.58823,8.3451,10.78,131,2620,9.7547,7.0308,12465,0.42425,-0.0045807,0.047452,-0.071121,0.097397,131,2620,0.047492,5.9739,0.29547,0.040571,-0.020882,0.024043,-0.064041,0.032822,131,2620,0.031776,6.2413,0.13227,0.014745,0.0075658,0.0087596,-0.0044708,0.028687,131,2620,0.011549,6.0929,0.017473,0.0076644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.25614,0.41329,-0.71936,1.0412,131,2620,0.48489,5.8574,30.8,0.35312,0.37491,0.51378,-0.71361,1.301,131,2620,0.63444,5.8579,52.729,0.449,9.7371,0.58823,8.3451,10.78,131,2620,9.7547,7.0308,12465,0.42425,-0.0045807,0.047452,-0.071121,0.097397,131,2620,0.047492,5.9739,0.29547,0.040571,-0.020882,0.024043,-0.064041,0.032822,131,2620,0.031776,6.2413,0.13227,0.014745,0.0075658,0.0087596,-0.0044708,0.028687,131,2620,0.011549,6.0929,0.017473,0.0076644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.15025,0.33709,-0.33655,1.0253,113,2260,0.36769,4.5009,15.277,0.2386,0.58208,0.41382,-0.16148,1.7237,113,2260,0.71312,6.4014,57.465,0.19457,9.8413,0.57645,8.6647,11.088,113,2260,9.858,6.8177,10981,0.44307,0.0014635,0.030088,-0.046555,0.066956,113,2260,0.02999,-3.261,0.10163,0.018826,-0.0013505,0.020534,-0.032822,0.048569,113,2260,0.020488,3.7893,0.047432,0.011099,0.003119,0.012447,-0.019577,0.021713,113,2260,0.012778,4.6021,0.018452,0.011243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.15025,0.33709,-0.33655,1.0253,113,2260,0.36769,4.5009,15.277,0.2386,0.58208,0.41382,-0.16148,1.7237,113,2260,0.71312,6.4014,57.465,0.19457,9.8413,0.57645,8.6647,11.088,113,2260,9.858,6.8177,10981,0.44307,0.0014635,0.030088,-0.046555,0.066956,113,2260,0.02999,-3.261,0.10163,0.018826,-0.0013505,0.020534,-0.032822,0.048569,113,2260,0.020488,3.7893,0.047432,0.011099,0.003119,0.012447,-0.019577,0.021713,113,2260,0.012778,4.6021,0.018452,0.011243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.0014973,0.34407,-0.64409,0.5173,110,2200,0.3425,-65.627,12.904,0.29568,0.45791,0.44546,-0.58058,1.3334,110,2200,0.63743,6.1361,44.694,0.34422,9.7914,0.72544,8.2266,10.941,110,2200,9.818,6.7774,10603,0.59368,-0.012903,0.046731,-0.090729,0.055023,110,2200,0.048274,3.6179,0.25635,0.021831,-0.0064994,0.023583,-0.06485,0.041565,110,2200,0.024359,4.242,0.065268,0.018266,0.0042944,0.01473,-0.019699,0.024841,110,2200,0.015279,4.2224,0.025678,0.011133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.0014973,0.34407,-0.64409,0.5173,110,2200,0.3425,-65.627,12.904,0.29568,0.45791,0.44546,-0.58058,1.3334,110,2200,0.63743,6.1361,44.694,0.34422,9.7914,0.72544,8.2266,10.941,110,2200,9.818,6.7774,10603,0.59368,-0.012903,0.046731,-0.090729,0.055023,110,2200,0.048274,3.6179,0.25635,0.021831,-0.0064994,0.023583,-0.06485,0.041565,110,2200,0.024359,4.242,0.065268,0.018266,0.0042944,0.01473,-0.019699,0.024841,110,2200,0.015279,4.2224,0.025678,0.011133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.22671,0.2259,-0.62253,0.14912,70,1400,0.3189,5.301,7.1189,0.16248,0.35538,0.53387,-0.36655,1.3932,70,1400,0.63815,4.6392,28.507,0.56822,9.8472,0.46987,9.1853,10.679,70,1400,9.8583,6.1277,6803,0.30944,0.0037046,0.034538,-0.044678,0.057892,70,1400,0.03449,2.3631,0.083271,0.029838,-0.012319,0.02415,-0.049133,0.041565,70,1400,0.026956,4.7075,0.050865,0.028297,-0.01879,0.014849,-0.040375,0.0019379,70,1400,0.023883,5.5779,0.039928,0.0068556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.12442,0.38244,-0.83849,0.86467,72,1440,0.39963,4.6341,11.499,0.19538,0.18452,0.27365,-0.33209,0.83081,72,1440,0.32847,5.1381,7.7683,0.20346,9.8497,0.59071,8.6444,10.867,72,1440,9.8671,6.1673,7009.9,0.49072,-0.011828,0.025594,-0.05278,0.031494,72,1440,0.028033,4.4186,0.05658,0.020474,-0.0098606,0.023118,-0.066254,0.019745,72,1440,0.024985,3.6737,0.044944,0.016398,-0.014726,0.0062788,-0.022537,-0.0023041,72,1440,0.015991,6.0153,0.018412,0.0055032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.2036,0.31891,-0.76031,0.46915,105,2100,0.37707,5.559,14.929,0.20566,0.38228,0.41017,-0.51495,1.0636,105,2100,0.55927,5.7828,32.842,0.33472,9.7139,0.55697,8.6834,10.83,105,2100,9.7297,6.7119,9940,0.38349,-0.0047394,0.021767,-0.04895,0.034912,105,2100,0.022175,4.2252,0.051632,0.022162,-0.0029955,0.022462,-0.036377,0.034149,105,2100,0.022554,2.6347,0.053414,0.013985,-0.020587,0.0081929,-0.03064,-0.0026245,105,2100,0.022143,6.5769,0.051484,0.0097375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.2036,0.31891,-0.76031,0.46915,105,2100,0.37707,5.559,14.929,0.20566,0.38228,0.41017,-0.51495,1.0636,105,2100,0.55927,5.7828,32.842,0.33472,9.7139,0.55697,8.6834,10.83,105,2100,9.7297,6.7119,9940,0.38349,-0.0047394,0.021767,-0.04895,0.034912,105,2100,0.022175,4.2252,0.051632,0.022162,-0.0029955,0.022462,-0.036377,0.034149,105,2100,0.022554,2.6347,0.053414,0.013985,-0.020587,0.0081929,-0.03064,-0.0026245,105,2100,0.022143,6.5769,0.051484,0.0097375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.17645,0.48453,-0.72789,0.94447,120,2400,0.51376,5.8278,31.673,0.35436,0.19649,0.31159,-0.56339,0.75386,120,2400,0.36727,5.8068,16.187,0.23801,9.8852,0.60361,8.5501,11.004,120,2400,9.9035,6.9042,11770,0.44095,0.003537,0.024927,-0.034973,0.054688,120,2400,0.025074,2.5998,0.075444,0.015307,-0.013431,0.018828,-0.046906,0.024796,120,2400,0.023064,5.7672,0.063832,0.0092628,-0.015477,0.010327,-0.033539,0.0031281,120,2400,0.018582,6.5006,0.041437,0.012503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.17645,0.48453,-0.72789,0.94447,120,2400,0.51376,5.8278,31.673,0.35436,0.19649,0.31159,-0.56339,0.75386,120,2400,0.36727,5.8068,16.187,0.23801,9.8852,0.60361,8.5501,11.004,120,2400,9.9035,6.9042,11770,0.44095,0.003537,0.024927,-0.034973,0.054688,120,2400,0.025074,2.5998,0.075444,0.015307,-0.013431,0.018828,-0.046906,0.024796,120,2400,0.023064,5.7672,0.063832,0.0092628,-0.015477,0.010327,-0.033539,0.0031281,120,2400,0.018582,6.5006,0.041437,0.012503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.27365,0.35443,-0.98425,0.82759,290,5800,0.44729,7.2351,58.02,0.17036,0.39741,0.33875,-0.35313,1.0945,290,5800,0.52182,7.5738,78.965,0.23302,9.804,0.68303,8.3501,11.317,290,5800,9.8277,8.1764,28009,0.3379,-0.0018535,0.023972,-0.054535,0.044022,290,5800,0.024002,5.0623,0.16707,0.017635,-0.0078505,0.027606,-0.079346,0.058823,290,5800,0.028654,5.7989,0.23811,0.022604,0.0081916,0.01467,-0.033539,0.038025,290,5800,0.01678,7.0241,0.081656,0.0078362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.27365,0.35443,-0.98425,0.82759,290,5800,0.44729,7.2351,58.02,0.17036,0.39741,0.33875,-0.35313,1.0945,290,5800,0.52182,7.5738,78.965,0.23302,9.804,0.68303,8.3501,11.317,290,5800,9.8277,8.1764,28009,0.3379,-0.0018535,0.023972,-0.054535,0.044022,290,5800,0.024002,5.0623,0.16707,0.017635,-0.0078505,0.027606,-0.079346,0.058823,290,5800,0.028654,5.7989,0.23811,0.022604,0.0081916,0.01467,-0.033539,0.038025,290,5800,0.01678,7.0241,0.081656,0.0078362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.42985,0.4204,-0.99263,0.20375,94,1880,0.59969,5.6495,33.805,0.18259,0.60955,0.46825,-0.23482,1.2212,94,1880,0.76713,6.0005,55.317,0.50892,9.8999,0.45333,8.7512,10.895,94,1880,9.9102,6.5531,9231.9,0.23571,0.012052,0.037637,-0.067383,0.07222,94,1880,0.039329,4.2206,0.14539,0.045134,-0.0065147,0.023881,-0.044739,0.034149,94,1880,0.024631,3.4491,0.057029,0.020699,0.018595,0.010712,-0.0014343,0.038025,94,1880,0.021431,6.2605,0.043174,0.012401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.42985,0.4204,-0.99263,0.20375,94,1880,0.59969,5.6495,33.805,0.18259,0.60955,0.46825,-0.23482,1.2212,94,1880,0.76713,6.0005,55.317,0.50892,9.8999,0.45333,8.7512,10.895,94,1880,9.9102,6.5531,9231.9,0.23571,0.012052,0.037637,-0.067383,0.07222,94,1880,0.039329,4.2206,0.14539,0.045134,-0.0065147,0.023881,-0.044739,0.034149,94,1880,0.024631,3.4491,0.057029,0.020699,0.018595,0.010712,-0.0014343,0.038025,94,1880,0.021431,6.2605,0.043174,0.012401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.33086,0.31761,-1.0624,0.38385,118,2360,0.4577,6.2755,24.72,0.19003,0.48953,0.48454,-0.45462,1.5648,118,2360,0.68734,6.1001,55.748,0.51408,9.794,0.5188,8.6914,11.328,118,2360,9.8076,6.8806,11350,0.30997,-0.0095141,0.035883,-0.081497,0.070053,118,2360,0.036975,4.1046,0.16133,0.036878,-0.017714,0.035313,-0.082794,0.042908,118,2360,0.039372,5.258,0.18292,0.010635,0.033385,0.0086343,0.015121,0.046631,118,2360,0.034474,6.831,0.14024,0.007806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.33086,0.31761,-1.0624,0.38385,118,2360,0.4577,6.2755,24.72,0.19003,0.48953,0.48454,-0.45462,1.5648,118,2360,0.68734,6.1001,55.748,0.51408,9.794,0.5188,8.6914,11.328,118,2360,9.8076,6.8806,11350,0.30997,-0.0095141,0.035883,-0.081497,0.070053,118,2360,0.036975,4.1046,0.16133,0.036878,-0.017714,0.035313,-0.082794,0.042908,118,2360,0.039372,5.258,0.18292,0.010635,0.033385,0.0086343,0.015121,0.046631,118,2360,0.034474,6.831,0.14024,0.007806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.90444,0.45434,-2.0458,-0.072311,125,2500,1.0113,6.7904,127.85,0.35487,0.50366,0.38562,-0.19687,1.193,125,2500,0.63339,6.4247,50.149,0.41261,9.7127,0.58774,8.3418,11.088,125,2500,9.7303,6.9631,11835,0.40835,-0.0045521,0.03291,-0.053162,0.062317,125,2500,0.033093,5.7137,0.13689,0.035345,-0.014156,0.026862,-0.064407,0.044205,125,2500,0.030268,5.6593,0.11452,0.017989,0.038138,0.0095986,0.019058,0.055984,125,2500,0.039318,6.9192,0.19324,0.011252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.90444,0.45434,-2.0458,-0.072311,125,2500,1.0113,6.7904,127.85,0.35487,0.50366,0.38562,-0.19687,1.193,125,2500,0.63339,6.4247,50.149,0.41261,9.7127,0.58774,8.3418,11.088,125,2500,9.7303,6.9631,11835,0.40835,-0.0045521,0.03291,-0.053162,0.062317,125,2500,0.033093,5.7137,0.13689,0.035345,-0.014156,0.026862,-0.064407,0.044205,125,2500,0.030268,5.6593,0.11452,0.017989,0.038138,0.0095986,0.019058,0.055984,125,2500,0.039318,6.9192,0.19324,0.011252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.66876,0.2492,-1.1682,-0.24055,73,1460,0.71308,6.0868,37.12,0.089824,0.36518,0.34174,-0.23207,0.95428,73,1460,0.49854,5.4531,18.144,0.30877,9.7693,0.66534,8.5688,10.74,73,1460,9.7916,6.1865,6998.9,0.40586,0.0095407,0.026326,-0.030197,0.061111,73,1460,0.027831,3.7148,0.056545,0.030028,-0.01151,0.030266,-0.064407,0.039749,73,1460,0.032187,4.1875,0.075626,0.010551,0.037836,0.0062934,0.026672,0.051758,73,1460,0.038349,6.1702,0.10736,0.0077926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.65684,0.30883,-1.1327,-0.10612,47,940,0.72442,5.3924,24.665,0.25263,0.375,0.56014,-0.51859,1.2803,47,940,0.66911,4.0856,21.042,0.54432,9.7487,0.66255,9.1689,11.196,47,940,9.7707,5.5514,4487,0.59871,0.00072885,0.028476,-0.048828,0.042816,47,940,0.02818,5.9912,0.037324,0.034925,-0.021333,0.021775,-0.056412,0.022079,47,940,0.030318,4.8397,0.043202,0.010634,0.025163,0.01098,0.010315,0.038666,47,940,0.027407,5.4122,0.035305,0.0075576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.49042,0.36432,-1.006,0.072174,56,1120,0.60899,5.2963,20.769,0.21439,0.34569,0.35235,-0.0084534,1.1848,56,1120,0.49136,5.1312,13.52,0.33625,9.894,0.69722,8.5696,11.556,56,1120,9.9181,5.8039,5508.6,0.53711,0.033406,0.026495,-0.014267,0.072388,56,1120,0.04249,5.1498,0.1011,0.023142,-0.0082234,0.020065,-0.048737,0.020493,56,1120,0.021518,3.3748,0.025929,0.017788,0.01004,0.0059611,0.0015106,0.021713,56,1120,0.011649,5.5467,0.0075996,0.0047333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.58359,0.32174,-1.236,-0.13655,67,1340,0.66524,5.8368,29.65,0.30798,0.44159,0.34303,-0.27277,0.94868,67,1340,0.5576,5.4921,20.831,0.29794,9.6065,0.59779,8.5696,10.892,67,1340,9.6248,6.0634,6206.7,0.51863,-0.016556,0.020897,-0.055527,0.040222,67,1340,0.026538,5.5321,0.047185,0.017117,-0.02928,0.019624,-0.066788,0.014816,67,1340,0.035167,5.6384,0.08286,0.015677,-0.0015318,0.0080171,-0.014389,0.0095825,67,1340,0.0081032,2.1371,0.0043993,0.0094792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.12246,0.263,-0.71759,0.21501,60,1200,0.28812,3.7668,4.9807,0.16055,0.15515,0.47861,-0.57216,0.85472,60,1200,0.49932,3.5094,14.959,0.57756,9.9826,0.84276,8.6983,11.776,60,1200,10.018,5.9019,6021,0.90946,0.013015,0.028222,-0.032867,0.048828,60,1200,0.030864,4.3462,0.057156,0.020859,-0.033775,0.017977,-0.066788,-0.011063,60,1200,0.03819,5.7015,0.087511,0.013648,-0.011894,0.0053553,-0.025162,-0.00024414,60,1200,0.013026,5.7312,0.01018,0.0013754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.4795,0.38333,-1.1423,0.18684,93,1860,0.6126,5.891,34.901,0.28724,0.39695,0.46299,-0.32745,1.2372,93,1860,0.60797,5.4167,34.375,0.44702,9.6095,0.7159,8.6929,10.969,93,1860,9.6358,6.5352,8634.9,0.45108,0.00020493,0.034566,-0.085098,0.036942,93,1860,0.034381,83.947,0.10993,0.020104,-0.0037896,0.027735,-0.057892,0.049454,93,1860,0.027844,2.8958,0.072103,0.017728,-0.021673,0.01038,-0.040359,-0.0059967,93,1860,0.024006,6.3759,0.053595,0.012971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.26487,0.2211,-0.86858,0.16692,43,860,0.34337,4.885,5.07,0.20526,0.091092,0.26905,-0.24388,0.72195,43,860,0.28107,3.0117,3.3971,0.23415,9.7058,0.80146,8.5626,10.841,43,860,9.7381,5.4214,4077.7,0.64501,0.026026,0.014003,0.0018921,0.045456,43,860,0.029477,5.165,0.037361,0.017407,-0.0057149,0.022714,-0.040436,0.026321,43,860,0.023164,2.6834,0.023073,0.014557,-0.021958,0.013676,-0.040817,-0.006424,43,860,0.025785,5.1458,0.028588,0.0073535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.41562,0.29406,-1.046,0.29507,184,3680,0.50866,7.0779,47.608,0.15457,0.34372,0.28129,-0.46796,0.78734,184,3680,0.44366,6.9916,36.218,0.14754,9.7706,0.68742,8.0902,11.121,184,3680,9.7946,7.52,17652,0.43057,0.0049953,0.019929,-0.043686,0.046265,184,3680,0.020493,5.1518,0.077274,0.013644,-0.01644,0.029913,-0.076187,0.046295,184,3680,0.034062,5.9355,0.21348,0.02523,-0.031572,0.0075117,-0.043427,-0.01088,184,3680,0.032449,7.4788,0.19374,0.0058724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.41562,0.29406,-1.046,0.29507,184,3680,0.50866,7.0779,47.608,0.15457,0.34372,0.28129,-0.46796,0.78734,184,3680,0.44366,6.9916,36.218,0.14754,9.7706,0.68742,8.0902,11.121,184,3680,9.7946,7.52,17652,0.43057,0.0049953,0.019929,-0.043686,0.046265,184,3680,0.020493,5.1518,0.077274,0.013644,-0.01644,0.029913,-0.076187,0.046295,184,3680,0.034062,5.9355,0.21348,0.02523,-0.031572,0.0075117,-0.043427,-0.01088,184,3680,0.032449,7.4788,0.19374,0.0058724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.50251,0.37187,-1.3882,0.51112,188,3760,0.62456,7.129,73.333,0.20657,0.32995,0.34737,-0.33925,1.1917,188,3760,0.47843,6.6774,43.032,0.31776,9.8909,0.70018,7.9956,11.616,188,3760,9.9155,7.551,18484,0.45268,0.0030536,0.02505,-0.05098,0.077591,188,3760,0.025169,2.703,0.1191,0.019288,-0.0090722,0.029931,-0.10469,0.073334,188,3760,0.031199,5.3095,0.183,0.014289,-0.026376,0.0060811,-0.038681,-0.01088,188,3760,0.027064,7.5152,0.13771,0.004322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.50251,0.37187,-1.3882,0.51112,188,3760,0.62456,7.129,73.333,0.20657,0.32995,0.34737,-0.33925,1.1917,188,3760,0.47843,6.6774,43.032,0.31776,9.8909,0.70018,7.9956,11.616,188,3760,9.9155,7.551,18484,0.45268,0.0030536,0.02505,-0.05098,0.077591,188,3760,0.025169,2.703,0.1191,0.019288,-0.0090722,0.029931,-0.10469,0.073334,188,3760,0.031199,5.3095,0.183,0.014289,-0.026376,0.0060811,-0.038681,-0.01088,188,3760,0.027064,7.5152,0.13771,0.004322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.88523,0.32163,-1.6084,-0.34383,123,2460,0.9414,6.846,109.01,0.16941,0.39028,0.3276,-0.28317,1.0945,123,2460,0.50869,6.3433,31.829,0.25457,9.6498,0.49974,8.2651,10.886,123,2460,9.6626,6.9406,11484,0.33076,-0.003147,0.024014,-0.048859,0.047638,123,2460,0.024122,4.7886,0.07157,0.016987,-0.011101,0.02211,-0.067078,0.02742,123,2460,0.024659,5.3265,0.074795,0.014313,-0.022331,0.0066083,-0.036667,-0.011826,123,2460,0.02328,6.8813,0.066663,0.0058062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.88523,0.32163,-1.6084,-0.34383,123,2460,0.9414,6.846,109.01,0.16941,0.39028,0.3276,-0.28317,1.0945,123,2460,0.50869,6.3433,31.829,0.25457,9.6498,0.49974,8.2651,10.886,123,2460,9.6626,6.9406,11484,0.33076,-0.003147,0.024014,-0.048859,0.047638,123,2460,0.024122,4.7886,0.07157,0.016987,-0.011101,0.02211,-0.067078,0.02742,123,2460,0.024659,5.3265,0.074795,0.014313,-0.022331,0.0066083,-0.036667,-0.011826,123,2460,0.02328,6.8813,0.066663,0.0058062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.81701,0.38981,-1.8145,-0.058395,86,1720,0.90426,6.2231,70.322,0.31081,0.33382,0.28184,-0.072205,0.93668,86,1720,0.43583,5.7934,16.335,0.22971,9.696,0.54367,8.7831,10.487,86,1720,9.711,6.424,8110.1,0.39638,-0.011163,0.01854,-0.035431,0.046509,86,1720,0.021548,5.4871,0.039932,0.016028,-0.018095,0.021005,-0.056015,0.016953,86,1720,0.027632,5.3872,0.065662,0.024528,-0.031432,0.005529,-0.039124,-0.020477,86,1720,0.031909,6.403,0.087562,0.0060463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.60648,0.26797,-1.1599,-0.11789,69,1380,0.66226,5.9613,30.262,0.20152,0.32311,0.42973,-0.42073,0.98442,69,1380,0.53515,4.9895,19.761,0.36744,9.7562,0.44448,9.1299,10.457,69,1380,9.7662,6.107,6581.1,0.26277,0.0050761,0.022155,-0.032974,0.050903,69,1380,0.022572,2.8246,0.035156,0.024961,-0.0013742,0.0259,-0.049042,0.032059,69,1380,0.025749,-1.9133,0.045746,0.022043,-0.03275,0.0067219,-0.042786,-0.019684,69,1380,0.033423,6.0775,0.07708,0.0076416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.60648,0.26797,-1.1599,-0.11789,69,1380,0.66226,5.9613,30.262,0.20152,0.32311,0.42973,-0.42073,0.98442,69,1380,0.53515,4.9895,19.761,0.36744,9.7562,0.44448,9.1299,10.457,69,1380,9.7662,6.107,6581.1,0.26277,0.0050761,0.022155,-0.032974,0.050903,69,1380,0.022572,2.8246,0.035156,0.024961,-0.0013742,0.0259,-0.049042,0.032059,69,1380,0.025749,-1.9133,0.045746,0.022043,-0.03275,0.0067219,-0.042786,-0.019684,69,1380,0.033423,6.0775,0.07708,0.0076416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.60648,0.26797,-1.1599,-0.11789,69,1380,0.66226,5.9613,30.262,0.20152,0.32311,0.42973,-0.42073,0.98442,69,1380,0.53515,4.9895,19.761,0.36744,9.7562,0.44448,9.1299,10.457,69,1380,9.7662,6.107,6581.1,0.26277,0.0050761,0.022155,-0.032974,0.050903,69,1380,0.022572,2.8246,0.035156,0.024961,-0.0013742,0.0259,-0.049042,0.032059,69,1380,0.025749,-1.9133,0.045746,0.022043,-0.03275,0.0067219,-0.042786,-0.019684,69,1380,0.033423,6.0775,0.07708,0.0076416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.76832,0.34354,-1.6218,0.28802,626,12520,0.84151,9.1169,443.3,0.25114,0.4697,0.53126,-0.43127,2.4119,626,12520,0.70881,8.3828,314.51,0.4068,9.7263,0.7123,7.352,11.38,626,12520,9.7523,9.2861,59538,0.4759,0.0060517,0.045619,-0.11108,0.14447,626,12520,0.045983,5.8348,1.3236,0.031799,-0.014129,0.034254,-0.10484,0.07785,626,12520,0.037028,7.3983,0.85831,0.021381,-0.0094536,0.017586,-0.044189,0.030029,626,12520,0.019954,7.6315,0.24925,0.011252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.76832,0.34354,-1.6218,0.28802,626,12520,0.84151,9.1169,443.3,0.25114,0.4697,0.53126,-0.43127,2.4119,626,12520,0.70881,8.3828,314.51,0.4068,9.7263,0.7123,7.352,11.38,626,12520,9.7523,9.2861,59538,0.4759,0.0060517,0.045619,-0.11108,0.14447,626,12520,0.045983,5.8348,1.3236,0.031799,-0.014129,0.034254,-0.10484,0.07785,626,12520,0.037028,7.3983,0.85831,0.021381,-0.0094536,0.017586,-0.044189,0.030029,626,12520,0.019954,7.6315,0.24925,0.011252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.76832,0.34354,-1.6218,0.28802,626,12520,0.84151,9.1169,443.3,0.25114,0.4697,0.53126,-0.43127,2.4119,626,12520,0.70881,8.3828,314.51,0.4068,9.7263,0.7123,7.352,11.38,626,12520,9.7523,9.2861,59538,0.4759,0.0060517,0.045619,-0.11108,0.14447,626,12520,0.045983,5.8348,1.3236,0.031799,-0.014129,0.034254,-0.10484,0.07785,626,12520,0.037028,7.3983,0.85831,0.021381,-0.0094536,0.017586,-0.044189,0.030029,626,12520,0.019954,7.6315,0.24925,0.011252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.574,0.19645,-0.85385,-0.2236,33,660,0.60572,4.9537,12.108,0.18285,0.29563,0.22037,-0.12285,0.56154,33,660,0.36673,4.5451,4.4383,0.27819,9.8391,0.36905,9.0715,10.592,33,660,9.8458,5.0434,3199,0.40623,0.024371,0.023907,-0.0068054,0.055817,33,660,0.033885,4.1719,0.03789,0.01607,-0.024872,0.017545,-0.056549,0.0041199,33,660,0.030284,4.6461,0.030265,0.006762,0.0058913,0.0094849,-0.014053,0.018143,33,660,0.011043,3.8493,0.0040241,0.011399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.56546,0.21194,-0.97717,-0.12669,123,2460,0.60357,6.8356,44.808,0.1153,0.60401,0.2495,0.070694,1.0584,123,2460,0.65312,6.8025,52.468,0.17627,9.7274,0.42575,9.0004,10.851,123,2460,9.7367,6.9411,11661,0.34844,0.012335,0.016801,-0.020508,0.046829,123,2460,0.020787,5.7833,0.05315,0.016633,-0.0067398,0.010797,-0.035187,0.017059,123,2460,0.01269,5.5993,0.019808,0.0054484,-0.0056861,0.0043834,-0.012985,0.0022888,123,2460,0.0071686,6.3737,0.0063209,0.0027079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
